"Month","Year","Plant ID","Operator ID","Quantity Consumed in Physical Units for Electric Generation","Physical Unit Label","Reported Prime Mover","ReportedFuelTypeCode","EnergySource","Fuel Group","Quantity","Average Heat Content","Average Sulfur Content","Average Ash Content","Fuel Cost","Moisture Content","Primary Transportation Mode"
9,2024,64020,20856,"0.0","mcf","CA","NG","NG","Natural Gas",172329,1.048,0,0,"160.4",".","PL"
9,2024,64020,20856,"0.0","mcf","CA","NG","NG","Natural Gas",751410,1.048,0,0,"198.6",".","PL"
9,2024,64020,20856,"0.0","mcf","CA","NG","NG","Natural Gas",533639,1.048,0,0,"235.7",".","PL"
9,2024,64020,20856,"0.0","mcf","CA","NG","NG","Natural Gas",432250,1.048,0,0,"210.4",".","PL"
9,2024,64020,20856,"0.0","mcf","CA","NG","NG","Natural Gas",366730,1.048,0,0,"208.0",".","PL"
9,2024,64020,20856,"0.0","mcf","CA","NG","NG","Natural Gas",364761,1.048,0,0,"212.2",".","PL"
9,2024,64020,20856,"0.0","mcf","CA","NG","NG","Natural Gas",344657,1.048,0,0,"352.3",".","PL"
10,2024,64020,20856,"0.0","mcf","CA","NG","NG","Natural Gas",166050,1.052,0,0,"289.9",".","PL"
10,2024,64020,20856,"0.0","mcf","CA","NG","NG","Natural Gas",167336,1.052,0,0,"215.8",".","PL"
10,2024,64020,20856,"0.0","mcf","CA","NG","NG","Natural Gas",191782,1.052,0,0,"224.5",".","PL"
10,2024,64020,20856,"0.0","mcf","CA","NG","NG","Natural Gas",199260,1.052,0,0,"340.3",".","PL"
10,2024,64020,20856,"0.0","mcf","CA","NG","NG","Natural Gas",319246,1.052,0,0,"223.6",".","PL"
10,2024,64020,20856,"0.0","mcf","CA","NG","NG","Natural Gas",543120,1.052,0,0,"243.0",".","PL"
10,2024,64020,20856,"0.0","mcf","CA","NG","NG","Natural Gas",162839,1.052,0,0,"215.8",".","PL"
10,2024,64020,20856,"0.0","mcf","CA","NG","NG","Natural Gas",138154,1.052,0,0,"228.9",".","PL"
10,2024,64020,20856,"0.0","mcf","CA","NG","NG","Natural Gas",132843,1.052,0,0,"202.1",".","PL"
10,2024,64020,20856,"0.0","mcf","CA","NG","NG","Natural Gas",99630,1.052,0,0,"310.9",".","PL"
10,2024,64020,20856,"0.0","mcf","CA","NG","NG","Natural Gas",66420,1.052,0,0,"448.4",".","PL"
